,Vehicle_id,Vehicle_Name,Category,Transmission,Base_Price,Price,Date_Pickup,Date_Dropoff
60,636464758,Cadillac XTS  ,Luxury,Automatic,73.8,76.47,2022-12-03,2022-12-04
46,735895261,Cadillac XTS  ,Luxury,Automatic,68.19,70.66,2022-12-03,2022-12-04
337,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,236.66,2022-12-04,2022-12-05
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,217.56,2022-12-04,2022-12-05
259,644881573,Cadillac XTS  ,Luxury,Automatic,119.27,123.58,2022-12-04,2022-12-05
226,636479888,Cadillac XTS  ,Luxury,Automatic,113.01,117.1,2022-12-04,2022-12-05
248,658137488,Chrysler 300,Luxury,Automatic,107.89,111.79,2022-12-04,2022-12-05
201,646119413,Cadillac XTS,Luxury,Automatic,107.4,111.28,2022-12-04,2022-12-05
250,658190013,Chrysler 300,Luxury,Automatic,106.66,110.52,2022-12-04,2022-12-05
176,644901168,Cadillac XTS  ,Luxury,Automatic,102.36,106.06,2022-12-04,2022-12-05
171,659534556,Chrysler 300,Luxury,Automatic,96.79,100.29,2022-12-04,2022-12-05
211,636492688,Cadillac XTS  ,Luxury,Automatic,96.21,99.69,2022-12-04,2022-12-05
196,643095306,Buick LaCrosse  ,Luxury,Automatic,95.56,99.01,2022-12-04,2022-12-05
140,642896921,Chrysler 300  ,Luxury,Automatic,95.56,99.01,2022-12-04,2022-12-05
132,631553768,Lincoln Continental,Luxury,Automatic,95.1,98.54,2022-12-04,2022-12-05
235,658163273,Chrysler 300,Luxury,Automatic,94.32,97.73,2022-12-04,2022-12-05
207,644861493,Cadillac XTS  ,Luxury,Automatic,91.11,94.4,2022-12-04,2022-12-05
177,646151293,Cadillac XTS,Luxury,Automatic,90.6,93.88,2022-12-04,2022-12-05
78,638489136,Chrysler 300  ,Luxury,Automatic,85.68,88.78,2022-12-04,2022-12-05
107,638446461,Chrysler 300  ,Luxury,Automatic,85.68,88.78,2022-12-04,2022-12-05
165,636472613,Cadillac XTS  ,Luxury,Automatic,85.0,88.07,2022-12-04,2022-12-05
101,585207183,Chrysler 300  ,Luxury,Automatic,83.22,86.23,2022-12-04,2022-12-05
71,631938698,Buick LaCrosse  ,Luxury,Automatic,83.22,86.23,2022-12-04,2022-12-05
45,644841863,Cadillac XTS  ,Luxury,Automatic,79.83,82.72,2022-12-04,2022-12-05
85,646141193,Cadillac XTS,Luxury,Automatic,79.38,82.25,2022-12-04,2022-12-05
53,735898091,Cadillac XTS  ,Luxury,Automatic,79.38,82.25,2022-12-04,2022-12-05
55,636464758,Cadillac XTS  ,Luxury,Automatic,73.8,76.47,2022-12-04,2022-12-05
41,735895261,Cadillac XTS  ,Luxury,Automatic,68.19,70.66,2022-12-04,2022-12-05
336,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,236.66,2022-12-05,2022-12-06
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,217.56,2022-12-05,2022-12-06
222,644881573,Cadillac XTS  ,Luxury,Automatic,119.27,123.58,2022-12-05,2022-12-06
217,636479888,Cadillac XTS  ,Luxury,Automatic,113.01,117.1,2022-12-05,2022-12-06
195,646119413,Cadillac XTS,Luxury,Automatic,107.4,111.28,2022-12-05,2022-12-06
161,644901168,Cadillac XTS  ,Luxury,Automatic,102.36,106.06,2022-12-05,2022-12-06
190,636492688,Cadillac XTS  ,Luxury,Automatic,96.21,99.69,2022-12-05,2022-12-06
146,644861493,Cadillac XTS  ,Luxury,Automatic,91.11,94.4,2022-12-05,2022-12-06
163,646151293,Cadillac XTS,Luxury,Automatic,90.6,93.88,2022-12-05,2022-12-06
211,658137488,Chrysler 300,Luxury,Automatic,86.34,89.46,2022-12-05,2022-12-06
213,658190013,Chrysler 300,Luxury,Automatic,85.1,88.18,2022-12-05,2022-12-06
158,636472613,Cadillac XTS  ,Luxury,Automatic,85.0,88.07,2022-12-05,2022-12-06
50,644841863,Cadillac XTS  ,Luxury,Automatic,79.83,82.72,2022-12-05,2022-12-06
63,735898091,Cadillac XTS  ,Luxury,Automatic,79.38,82.25,2022-12-05,2022-12-06
96,646141193,Cadillac XTS,Luxury,Automatic,79.38,82.25,2022-12-05,2022-12-06
65,631553768,Lincoln Continental,Luxury,Automatic,77.06,79.85,2022-12-05,2022-12-06
46,659534556,Chrysler 300,Luxury,Automatic,75.24,77.96,2022-12-05,2022-12-06
42,643095306,Buick LaCrosse  ,Luxury,Automatic,74.01,76.69,2022-12-05,2022-12-06
72,642896921,Chrysler 300  ,Luxury,Automatic,74.01,76.69,2022-12-05,2022-12-06
62,636464758,Cadillac XTS  ,Luxury,Automatic,73.8,76.47,2022-12-05,2022-12-06
123,658163273,Chrysler 300,Luxury,Automatic,72.77,75.4,2022-12-05,2022-12-06
31,735895261,Cadillac XTS  ,Luxury,Automatic,68.19,70.66,2022-12-05,2022-12-06
13,638489136,Chrysler 300  ,Luxury,Automatic,64.14,66.46,2022-12-05,2022-12-06
32,638446461,Chrysler 300  ,Luxury,Automatic,64.14,66.46,2022-12-05,2022-12-06
5,631938698,Buick LaCrosse  ,Luxury,Automatic,61.68,63.91,2022-12-05,2022-12-06
7,585207183,Chrysler 300  ,Luxury,Automatic,61.68,63.91,2022-12-05,2022-12-06
336,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,236.66,2022-12-06,2022-12-07
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,217.56,2022-12-06,2022-12-07
228,644881573,Cadillac XTS  ,Luxury,Automatic,119.27,123.58,2022-12-06,2022-12-07
217,636479888,Cadillac XTS  ,Luxury,Automatic,113.01,117.1,2022-12-06,2022-12-07
184,646119413,Cadillac XTS,Luxury,Automatic,107.4,111.28,2022-12-06,2022-12-07
163,644901168,Cadillac XTS  ,Luxury,Automatic,102.36,106.06,2022-12-06,2022-12-07
185,636492688,Cadillac XTS  ,Luxury,Automatic,96.21,99.69,2022-12-06,2022-12-07
142,644861493,Cadillac XTS  ,Luxury,Automatic,91.11,94.4,2022-12-06,2022-12-07
158,646151293,Cadillac XTS,Luxury,Automatic,90.6,93.88,2022-12-06,2022-12-07
208,658137488,Chrysler 300,Luxury,Automatic,86.34,89.46,2022-12-06,2022-12-07
210,658190013,Chrysler 300,Luxury,Automatic,85.1,88.18,2022-12-06,2022-12-07
155,636472613,Cadillac XTS  ,Luxury,Automatic,85.0,88.07,2022-12-06,2022-12-07
51,644841863,Cadillac XTS  ,Luxury,Automatic,79.83,82.72,2022-12-06,2022-12-07
97,646141193,Cadillac XTS,Luxury,Automatic,79.38,82.25,2022-12-06,2022-12-07
62,735898091,Cadillac XTS  ,Luxury,Automatic,79.38,82.25,2022-12-06,2022-12-07
66,631553768,Lincoln Continental,Luxury,Automatic,77.06,79.85,2022-12-06,2022-12-07
47,659534556,Chrysler 300,Luxury,Automatic,75.24,77.96,2022-12-06,2022-12-07
44,643095306,Buick LaCrosse  ,Luxury,Automatic,74.01,76.69,2022-12-06,2022-12-07
70,642896921,Chrysler 300  ,Luxury,Automatic,74.01,76.69,2022-12-06,2022-12-07
63,636464758,Cadillac XTS  ,Luxury,Automatic,73.8,76.47,2022-12-06,2022-12-07
120,658163273,Chrysler 300,Luxury,Automatic,72.77,75.4,2022-12-06,2022-12-07
37,735895261,Cadillac XTS  ,Luxury,Automatic,68.19,70.66,2022-12-06,2022-12-07
32,638446461,Chrysler 300  ,Luxury,Automatic,64.14,66.46,2022-12-06,2022-12-07
13,638489136,Chrysler 300  ,Luxury,Automatic,64.14,66.46,2022-12-06,2022-12-07
5,631938698,Buick LaCrosse  ,Luxury,Automatic,61.68,63.91,2022-12-06,2022-12-07
7,585207183,Chrysler 300  ,Luxury,Automatic,61.68,63.91,2022-12-06,2022-12-07
337,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,236.66,2022-12-07,2022-12-08
334,723428946,BMW 5 Series,Luxury,Automatic,209.97,217.56,2022-12-07,2022-12-08
239,658137488,Chrysler 300,Luxury,Automatic,119.36,123.67,2022-12-07,2022-12-08
206,644881573,Cadillac XTS  ,Luxury,Automatic,119.27,123.58,2022-12-07,2022-12-08
241,658190013,Chrysler 300,Luxury,Automatic,118.13,122.4,2022-12-07,2022-12-08
191,659534556,Chrysler 300,Luxury,Automatic,113.05,117.14,2022-12-07,2022-12-08
196,636479888,Cadillac XTS  ,Luxury,Automatic,113.01,117.1,2022-12-07,2022-12-08
172,643095306,Buick LaCrosse  ,Luxury,Automatic,111.81,115.85,2022-12-07,2022-12-08
168,631553768,Lincoln Continental,Luxury,Automatic,108.64,112.57,2022-12-07,2022-12-08
163,646119413,Cadillac XTS,Luxury,Automatic,107.4,111.28,2022-12-07,2022-12-08
161,642896921,Chrysler 300  ,Luxury,Automatic,107.03,110.9,2022-12-07,2022-12-08
210,658163273,Chrysler 300,Luxury,Automatic,105.8,109.62,2022-12-07,2022-12-08
148,644901168,Cadillac XTS  ,Luxury,Automatic,102.36,106.06,2022-12-07,2022-12-08
176,638489136,Chrysler 300  ,Luxury,Automatic,101.94,105.63,2022-12-07,2022-12-08
188,631938698,Buick LaCrosse  ,Luxury,Automatic,99.48,103.08,2022-12-07,2022-12-08
183,638446461,Chrysler 300  ,Luxury,Automatic,97.16,100.67,2022-12-07,2022-12-08
181,636492688,Cadillac XTS  ,Luxury,Automatic,96.21,99.69,2022-12-07,2022-12-08
169,585207183,Chrysler 300  ,Luxury,Automatic,94.69,98.11,2022-12-07,2022-12-08
122,644861493,Cadillac XTS  ,Luxury,Automatic,91.11,94.4,2022-12-07,2022-12-08
164,646151293,Cadillac XTS,Luxury,Automatic,90.6,93.88,2022-12-07,2022-12-08
140,636472613,Cadillac XTS  ,Luxury,Automatic,85.0,88.07,2022-12-07,2022-12-08
35,644841863,Cadillac XTS  ,Luxury,Automatic,79.83,82.72,2022-12-07,2022-12-08
48,735898091,Cadillac XTS  ,Luxury,Automatic,79.38,82.25,2022-12-07,2022-12-08
87,646141193,Cadillac XTS,Luxury,Automatic,79.38,82.25,2022-12-07,2022-12-08
52,636464758,Cadillac XTS  ,Luxury,Automatic,73.8,76.47,2022-12-07,2022-12-08
29,735895261,Cadillac XTS  ,Luxury,Automatic,68.19,70.66,2022-12-07,2022-12-08
337,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,236.66,2022-12-08,2022-12-09
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,217.56,2022-12-08,2022-12-09
241,658137488,Chrysler 300,Luxury,Automatic,122.03,126.44,2022-12-08,2022-12-09
244,658190013,Chrysler 300,Luxury,Automatic,120.8,125.17,2022-12-08,2022-12-09
210,644881573,Cadillac XTS  ,Luxury,Automatic,119.27,123.58,2022-12-08,2022-12-09
200,636479888,Cadillac XTS  ,Luxury,Automatic,113.01,117.1,2022-12-08,2022-12-09
186,631553768,Lincoln Continental,Luxury,Automatic,110.06,114.04,2022-12-08,2022-12-09
175,642896921,Chrysler 300  ,Luxury,Automatic,109.69,113.66,2022-12-08,2022-12-09
238,658163273,Chrysler 300,Luxury,Automatic,108.45,112.37,2022-12-08,2022-12-09
180,646119413,Cadillac XTS,Luxury,Automatic,107.4,111.28,2022-12-08,2022-12-09
198,659534556,Chrysler 300,Luxury,Automatic,106.27,110.11,2022-12-08,2022-12-09
188,643095306,Buick LaCrosse  ,Luxury,Automatic,105.03,108.83,2022-12-08,2022-12-09
144,644901168,Cadillac XTS  ,Luxury,Automatic,102.36,106.06,2022-12-08,2022-12-09
126,638446461,Chrysler 300  ,Luxury,Automatic,99.83,103.44,2022-12-08,2022-12-09
147,585207183,Chrysler 300  ,Luxury,Automatic,97.36,100.88,2022-12-08,2022-12-09
183,636492688,Cadillac XTS  ,Luxury,Automatic,96.21,99.69,2022-12-08,2022-12-09
173,638489136,Chrysler 300  ,Luxury,Automatic,95.16,98.6,2022-12-08,2022-12-09
155,631938698,Buick LaCrosse  ,Luxury,Automatic,92.69,96.04,2022-12-08,2022-12-09
124,644861493,Cadillac XTS  ,Luxury,Automatic,91.11,94.4,2022-12-08,2022-12-09
146,646151293,Cadillac XTS,Luxury,Automatic,90.6,93.88,2022-12-08,2022-12-09
139,636472613,Cadillac XTS  ,Luxury,Automatic,85.0,88.07,2022-12-08,2022-12-09
42,644841863,Cadillac XTS  ,Luxury,Automatic,79.83,82.72,2022-12-08,2022-12-09
51,735898091,Cadillac XTS  ,Luxury,Automatic,79.38,82.25,2022-12-08,2022-12-09
82,646141193,Cadillac XTS,Luxury,Automatic,79.38,82.25,2022-12-08,2022-12-09
50,636464758,Cadillac XTS  ,Luxury,Automatic,73.8,76.47,2022-12-08,2022-12-09
36,735895261,Cadillac XTS  ,Luxury,Automatic,68.19,70.66,2022-12-08,2022-12-09
323,673928006,Mercedes-Benz GLC,Luxury,Automatic,239.47,248.13,2022-12-09,2022-12-10
322,723428946,BMW 5 Series,Luxury,Automatic,220.12,228.08,2022-12-09,2022-12-10
213,644881573,Cadillac XTS  ,Luxury,Automatic,119.27,123.58,2022-12-09,2022-12-10
242,658137488,Chrysler 300,Luxury,Automatic,117.13,121.36,2022-12-09,2022-12-10
244,658190013,Chrysler 300,Luxury,Automatic,115.89,120.08,2022-12-09,2022-12-10
198,636479888,Cadillac XTS  ,Luxury,Automatic,113.01,117.1,2022-12-09,2022-12-10
177,631553768,Lincoln Continental,Luxury,Automatic,108.98,112.92,2022-12-09,2022-12-10
171,646119413,Cadillac XTS,Luxury,Automatic,107.4,111.28,2022-12-09,2022-12-10
209,659534556,Chrysler 300,Luxury,Automatic,106.03,109.86,2022-12-09,2022-12-10
192,642896921,Chrysler 300  ,Luxury,Automatic,104.8,108.59,2022-12-09,2022-12-10
196,643095306,Buick LaCrosse  ,Luxury,Automatic,104.8,108.59,2022-12-09,2022-12-10
226,658163273,Chrysler 300,Luxury,Automatic,103.56,107.3,2022-12-09,2022-12-10
144,644901168,Cadillac XTS  ,Luxury,Automatic,102.36,106.06,2022-12-09,2022-12-10
185,636492688,Cadillac XTS  ,Luxury,Automatic,96.21,99.69,2022-12-09,2022-12-10
179,638489136,Chrysler 300  ,Luxury,Automatic,94.93,98.36,2022-12-09,2022-12-10
141,638446461,Chrysler 300  ,Luxury,Automatic,94.93,98.36,2022-12-09,2022-12-10
160,631938698,Buick LaCrosse  ,Luxury,Automatic,92.47,95.81,2022-12-09,2022-12-10
145,585207183,Chrysler 300  ,Luxury,Automatic,92.47,95.81,2022-12-09,2022-12-10
127,644861493,Cadillac XTS  ,Luxury,Automatic,91.11,94.4,2022-12-09,2022-12-10
154,646151293,Cadillac XTS,Luxury,Automatic,90.6,93.88,2022-12-09,2022-12-10
151,636472613,Cadillac XTS  ,Luxury,Automatic,85.0,88.07,2022-12-09,2022-12-10
39,644841863,Cadillac XTS  ,Luxury,Automatic,79.83,82.72,2022-12-09,2022-12-10
80,646141193,Cadillac XTS,Luxury,Automatic,79.38,82.25,2022-12-09,2022-12-10
51,735898091,Cadillac XTS  ,Luxury,Automatic,79.38,82.25,2022-12-09,2022-12-10
43,636464758,Cadillac XTS  ,Luxury,Automatic,73.8,76.47,2022-12-09,2022-12-10
33,735895261,Cadillac XTS  ,Luxury,Automatic,68.19,70.66,2022-12-09,2022-12-10
335,673928006,Mercedes-Benz GLC,Luxury,Automatic,239.47,248.13,2022-12-10,2022-12-11
334,723428946,BMW 5 Series,Luxury,Automatic,220.12,228.08,2022-12-10,2022-12-11
249,658137488,Chrysler 300,Luxury,Automatic,119.29,123.6,2022-12-10,2022-12-11
212,644881573,Cadillac XTS  ,Luxury,Automatic,119.27,123.58,2022-12-10,2022-12-11
252,658190013,Chrysler 300,Luxury,Automatic,118.05,122.32,2022-12-10,2022-12-11
202,631553768,Lincoln Continental,Luxury,Automatic,113.63,117.74,2022-12-10,2022-12-11
193,636479888,Cadillac XTS  ,Luxury,Automatic,113.01,117.1,2022-12-10,2022-12-11
219,659534556,Chrysler 300,Luxury,Automatic,108.18,112.09,2022-12-10,2022-12-11
174,646119413,Cadillac XTS,Luxury,Automatic,107.4,111.28,2022-12-10,2022-12-11
220,643095306,Buick LaCrosse  ,Luxury,Automatic,106.96,110.83,2022-12-10,2022-12-11
171,642896921,Chrysler 300  ,Luxury,Automatic,106.96,110.83,2022-12-10,2022-12-11
216,658163273,Chrysler 300,Luxury,Automatic,105.72,109.54,2022-12-10,2022-12-11
147,644901168,Cadillac XTS  ,Luxury,Automatic,102.36,106.06,2022-12-10,2022-12-11
157,638446461,Chrysler 300  ,Luxury,Automatic,97.09,100.6,2022-12-10,2022-12-11
189,638489136,Chrysler 300  ,Luxury,Automatic,97.09,100.6,2022-12-10,2022-12-11
183,636492688,Cadillac XTS  ,Luxury,Automatic,96.21,99.69,2022-12-10,2022-12-11
144,585207183,Chrysler 300  ,Luxury,Automatic,94.62,98.04,2022-12-10,2022-12-11
180,631938698,Buick LaCrosse  ,Luxury,Automatic,94.62,98.04,2022-12-10,2022-12-11
128,644861493,Cadillac XTS  ,Luxury,Automatic,91.11,94.4,2022-12-10,2022-12-11
156,646151293,Cadillac XTS,Luxury,Automatic,90.6,93.88,2022-12-10,2022-12-11
153,636472613,Cadillac XTS  ,Luxury,Automatic,85.0,88.07,2022-12-10,2022-12-11
40,644841863,Cadillac XTS  ,Luxury,Automatic,79.83,82.72,2022-12-10,2022-12-11
51,735898091,Cadillac XTS  ,Luxury,Automatic,79.38,82.25,2022-12-10,2022-12-11
81,646141193,Cadillac XTS,Luxury,Automatic,79.38,82.25,2022-12-10,2022-12-11
43,636464758,Cadillac XTS  ,Luxury,Automatic,73.8,76.47,2022-12-10,2022-12-11
33,735895261,Cadillac XTS  ,Luxury,Automatic,68.19,70.66,2022-12-10,2022-12-11
337,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,236.66,2022-12-11,2022-12-12
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,217.56,2022-12-11,2022-12-12
246,658137488,Chrysler 300,Luxury,Automatic,119.29,123.6,2022-12-11,2022-12-12
202,644881573,Cadillac XTS  ,Luxury,Automatic,119.27,123.58,2022-12-11,2022-12-12
249,658190013,Chrysler 300,Luxury,Automatic,118.05,122.32,2022-12-11,2022-12-12
192,631553768,Lincoln Continental,Luxury,Automatic,113.63,117.74,2022-12-11,2022-12-12
190,636479888,Cadillac XTS  ,Luxury,Automatic,113.01,117.1,2022-12-11,2022-12-12
216,659534556,Chrysler 300,Luxury,Automatic,108.18,112.09,2022-12-11,2022-12-12
164,646119413,Cadillac XTS,Luxury,Automatic,107.4,111.28,2022-12-11,2022-12-12
217,643095306,Buick LaCrosse  ,Luxury,Automatic,106.96,110.83,2022-12-11,2022-12-12
158,642896921,Chrysler 300  ,Luxury,Automatic,106.96,110.83,2022-12-11,2022-12-12
207,658163273,Chrysler 300,Luxury,Automatic,105.72,109.54,2022-12-11,2022-12-12
143,644901168,Cadillac XTS  ,Luxury,Automatic,102.36,106.06,2022-12-11,2022-12-12
147,638446461,Chrysler 300  ,Luxury,Automatic,97.09,100.6,2022-12-11,2022-12-12
179,638489136,Chrysler 300  ,Luxury,Automatic,97.09,100.6,2022-12-11,2022-12-12
175,636492688,Cadillac XTS  ,Luxury,Automatic,96.21,99.69,2022-12-11,2022-12-12
172,631938698,Buick LaCrosse  ,Luxury,Automatic,94.62,98.04,2022-12-11,2022-12-12
132,585207183,Chrysler 300  ,Luxury,Automatic,94.62,98.04,2022-12-11,2022-12-12
113,644861493,Cadillac XTS  ,Luxury,Automatic,91.11,94.4,2022-12-11,2022-12-12
145,646151293,Cadillac XTS,Luxury,Automatic,90.6,93.88,2022-12-11,2022-12-12
138,636472613,Cadillac XTS  ,Luxury,Automatic,85.0,88.07,2022-12-11,2022-12-12
38,644841863,Cadillac XTS  ,Luxury,Automatic,79.83,82.72,2022-12-11,2022-12-12
45,735898091,Cadillac XTS  ,Luxury,Automatic,79.38,82.25,2022-12-11,2022-12-12
80,646141193,Cadillac XTS,Luxury,Automatic,79.38,82.25,2022-12-11,2022-12-12
44,636464758,Cadillac XTS  ,Luxury,Automatic,73.8,76.47,2022-12-11,2022-12-12
32,735895261,Cadillac XTS  ,Luxury,Automatic,68.19,70.66,2022-12-11,2022-12-12
335,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,236.66,2022-12-12,2022-12-13
334,723428946,BMW 5 Series,Luxury,Automatic,209.97,217.56,2022-12-12,2022-12-13
225,644881573,Cadillac XTS  ,Luxury,Automatic,134.33,139.19,2022-12-12,2022-12-13
164,636479888,Cadillac XTS  ,Luxury,Automatic,127.99,132.62,2022-12-12,2022-12-13
199,646119413,Cadillac XTS,Luxury,Automatic,122.38,126.8,2022-12-12,2022-12-13
177,644901168,Cadillac XTS  ,Luxury,Automatic,117.42,121.66,2022-12-12,2022-12-13
218,636492688,Cadillac XTS  ,Luxury,Automatic,111.17,115.19,2022-12-12,2022-12-13
138,644861493,Cadillac XTS  ,Luxury,Automatic,106.16,110.0,2022-12-12,2022-12-13
149,646151293,Cadillac XTS,Luxury,Automatic,105.58,109.4,2022-12-12,2022-12-13
162,636472613,Cadillac XTS  ,Luxury,Automatic,99.97,103.58,2022-12-12,2022-12-13
170,658137488,Chrysler 300,Luxury,Automatic,97.68,101.21,2022-12-12,2022-12-13
172,658190013,Chrysler 300,Luxury,Automatic,96.44,99.93,2022-12-12,2022-12-13
46,644841863,Cadillac XTS  ,Luxury,Automatic,94.88,98.31,2022-12-12,2022-12-13
62,735898091,Cadillac XTS  ,Luxury,Automatic,94.36,97.77,2022-12-12,2022-12-13
104,646141193,Cadillac XTS,Luxury,Automatic,94.36,97.77,2022-12-12,2022-12-13
50,636464758,Cadillac XTS  ,Luxury,Automatic,88.75,91.96,2022-12-12,2022-12-13
40,659534556,Chrysler 300,Luxury,Automatic,86.57,89.7,2022-12-12,2022-12-13
35,631553768,Lincoln Continental,Luxury,Automatic,86.04,89.15,2022-12-12,2022-12-13
32,643095306,Buick LaCrosse  ,Luxury,Automatic,85.34,88.43,2022-12-12,2022-12-13
55,642896921,Chrysler 300  ,Luxury,Automatic,85.34,88.43,2022-12-12,2022-12-13
109,658163273,Chrysler 300,Luxury,Automatic,84.11,87.15,2022-12-12,2022-12-13
43,735895261,Cadillac XTS  ,Luxury,Automatic,83.16,86.17,2022-12-12,2022-12-13
19,638489136,Chrysler 300  ,Luxury,Automatic,75.48,78.21,2022-12-12,2022-12-13
36,638446461,Chrysler 300  ,Luxury,Automatic,75.48,78.21,2022-12-12,2022-12-13
9,631938698,Buick LaCrosse  ,Luxury,Automatic,73.01,75.65,2022-12-12,2022-12-13
13,585207183,Chrysler 300  ,Luxury,Automatic,73.01,75.65,2022-12-12,2022-12-13
336,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,236.66,2022-12-13,2022-12-14
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,217.56,2022-12-13,2022-12-14
229,644881573,Cadillac XTS  ,Luxury,Automatic,134.33,139.19,2022-12-13,2022-12-14
168,636479888,Cadillac XTS  ,Luxury,Automatic,127.99,132.62,2022-12-13,2022-12-14
205,646119413,Cadillac XTS,Luxury,Automatic,122.38,126.8,2022-12-13,2022-12-14
181,644901168,Cadillac XTS  ,Luxury,Automatic,117.42,121.66,2022-12-13,2022-12-14
222,636492688,Cadillac XTS  ,Luxury,Automatic,111.17,115.19,2022-12-13,2022-12-14
139,644861493,Cadillac XTS  ,Luxury,Automatic,106.16,110.0,2022-12-13,2022-12-14
152,646151293,Cadillac XTS,Luxury,Automatic,105.58,109.4,2022-12-13,2022-12-14
165,636472613,Cadillac XTS  ,Luxury,Automatic,99.97,103.58,2022-12-13,2022-12-14
175,658137488,Chrysler 300,Luxury,Automatic,97.68,101.21,2022-12-13,2022-12-14
177,658190013,Chrysler 300,Luxury,Automatic,96.44,99.93,2022-12-13,2022-12-14
47,644841863,Cadillac XTS  ,Luxury,Automatic,94.88,98.31,2022-12-13,2022-12-14
104,646141193,Cadillac XTS,Luxury,Automatic,94.36,97.77,2022-12-13,2022-12-14
63,735898091,Cadillac XTS  ,Luxury,Automatic,94.36,97.77,2022-12-13,2022-12-14
51,636464758,Cadillac XTS  ,Luxury,Automatic,88.75,91.96,2022-12-13,2022-12-14
40,659534556,Chrysler 300,Luxury,Automatic,86.57,89.7,2022-12-13,2022-12-14
35,631553768,Lincoln Continental,Luxury,Automatic,86.04,89.15,2022-12-13,2022-12-14
32,643095306,Buick LaCrosse  ,Luxury,Automatic,85.34,88.43,2022-12-13,2022-12-14
55,642896921,Chrysler 300  ,Luxury,Automatic,85.34,88.43,2022-12-13,2022-12-14
109,658163273,Chrysler 300,Luxury,Automatic,84.11,87.15,2022-12-13,2022-12-14
43,735895261,Cadillac XTS  ,Luxury,Automatic,83.16,86.17,2022-12-13,2022-12-14
19,638489136,Chrysler 300  ,Luxury,Automatic,75.48,78.21,2022-12-13,2022-12-14
36,638446461,Chrysler 300  ,Luxury,Automatic,75.48,78.21,2022-12-13,2022-12-14
13,585207183,Chrysler 300  ,Luxury,Automatic,73.01,75.65,2022-12-13,2022-12-14
7,631938698,Buick LaCrosse  ,Luxury,Automatic,73.01,75.65,2022-12-13,2022-12-14
336,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,236.66,2022-12-14,2022-12-15
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,217.56,2022-12-14,2022-12-15
238,644881573,Cadillac XTS  ,Luxury,Automatic,119.27,123.58,2022-12-14,2022-12-15
179,636479888,Cadillac XTS  ,Luxury,Automatic,113.01,117.1,2022-12-14,2022-12-15
166,646119413,Cadillac XTS,Luxury,Automatic,107.4,111.28,2022-12-14,2022-12-15
154,644901168,Cadillac XTS  ,Luxury,Automatic,102.36,106.06,2022-12-14,2022-12-15
147,636492688,Cadillac XTS  ,Luxury,Automatic,96.21,99.69,2022-12-14,2022-12-15
117,644861493,Cadillac XTS  ,Luxury,Automatic,91.11,94.4,2022-12-14,2022-12-15
160,646151293,Cadillac XTS,Luxury,Automatic,90.6,93.88,2022-12-14,2022-12-15
198,658137488,Chrysler 300,Luxury,Automatic,86.34,89.46,2022-12-14,2022-12-15
